English Name,Product Code,Product Name,Territory Code,Territory Name,Sales Value,Credit Value,Net Sales Value,Sales,Bonus,Year,Month
البحيرة 3,20879,سى اتش الفا بلس 10 كيس,395A7,كوم حمادة,1350.875,0,1350.875,5,0,2025,5
البحيرة 3,20879,سى اتش الفا بلس 10 كيس,403A7,مديرية التحرير,540.35,0,540.35,2,0,2025,5
البحيرة 3,20879,سى اتش الفا بلس 10 كيس,75A7,الخطاطبة,270.175,0,270.175,1,0,2025,5
البحيرة 3,20879,سى اتش الفا بلس 10 كيس,82A8,الدلنجات,270.175,0,270.175,1,0,2025,5
البحيرة 3,6414,كيفين تك بلاستر 7 قطع,395A7,كوم حمادة,822.8,0,822.8,11,0,2025,5
البحيرة 3,6414,كيفين تك بلاستر 7 قطع,403A7,مديرية التحرير,299.2,0,299.2,4,0,2025,5
البحيرة 3,6414,كيفين تك بلاستر 7 قطع,82A8,الدلنجات,374,0,374,5,0,2025,5
البحيرة 4,13167,جنجيجيل 20 مل,252A8,حوش عيسى,254.737,-254.737,0,0,0,2025,5
البحيرة 4,13168,جنجيجيل غسول للفم 150 مل,202A8,ايتاى البارود,270.175,0,270.175,1,0,2025,5
البحيرة 4,8801,سى اتش الفا 10 كيس,186A7,النوبارية,254.737,0,254.737,1,0,2025,5
البحيرة 4,8801,سى اتش الفا 10 كيس,6A2,ابو المطامير,509.474,0,509.474,2,0,2025,5
البحيرة 4,20879,سى اتش الفا بلس 10 كيس,186A7,النوبارية,270.175,0,270.175,1,0,2025,5
البحيرة 4,20879,سى اتش الفا بلس 10 كيس,202A8,ايتاى البارود,270.175,0,270.175,1,0,2025,5
البحيرة 4,20879,سى اتش الفا بلس 10 كيس,252A8,حوش عيسى,540.35,0,540.35,2,0,2025,5
البحيرة 4,20879,سى اتش الفا بلس 10 كيس,321A8,شبراخيت,540.35,-270.175,270.175,1,0,2025,5
البحيرة 4,20879,سى اتش الفا بلس 10 كيس,458A7,وادى النطرون,270.175,0,270.175,1,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,202A8,ايتاى البارود,897.6,0,897.6,12,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,252A8,حوش عيسى,374,0,374,5,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,321A8,شبراخيت,448.8,0,448.8,6,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,364A3,قرى العامرية,224.4,0,224.4,3,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,458A7,وادى النطرون,74.8,0,74.8,1,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,6A2,ابو المطامير,1271.6,0,1271.6,17,0,2025,5
البحيرة 4,6414,كيفين تك بلاستر 7 قطع,6A8,ابو المطامير,74.8,0,74.8,1,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,194C15,امبابة 1,254.737,0,254.737,1,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,195C17,امبابة2,254.737,-254.737,0,0,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,28C11,ارض اللواء,254.737,0,254.737,1,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,331C13,صفط اللبن,509.474,-509.474,0,0,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,412C17,مسرح البالون/العجوزة,1528.422,-254.737,1273.685,5,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,63C12,الجيزة,509.474,-509.474,0,0,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,81C13,الدقى/بين السريات,1783.159,0,1783.159,7,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,81C9,الدقي/بين السريات,509.474,0,509.474,2,0,2025,5
الجيزة,13167,جنجيجيل 20 مل,94C17,الزمالك,1273.685,0,1273.685,5,0,2025,5
الجيزة,19252,جنجيجيل تيثينج 20 مل,188C11,الهرم 2 / فيصل,293.333,0,293.333,1,0,2025,5
الجيزة,19252,جنجيجيل تيثينج 20 مل,195C17,امبابة2,879.999,0,879.999,3,0,2025,5
الجيزة,19252,جنجيجيل تيثينج 20 مل,28C11,ارض اللواء,293.333,0,293.333,1,0,2025,5
الجيزة,19252,جنجيجيل تيثينج 20 مل,412C17,مسرح البالون/العجوزة,293.333,0,293.333,1,0,2025,5
الجيزة,13168,جنجيجيل غسول للفم 150 مل,181C15,المهندسين,270.175,0,270.175,1,0,2025,5
الجيزة,13168,جنجيجيل غسول للفم 150 مل,195C17,امبابة2,540.35,0,540.35,2,0,2025,5
الجيزة,13168,جنجيجيل غسول للفم 150 مل,81C9,الدقي/بين السريات,1080.7,0,1080.7,4,0,2025,5
الجيزة,13168,جنجيجيل غسول للفم 150 مل,94C17,الزمالك,810.525,0,810.525,3,0,2025,5
الجيزة,8801,سى اتش الفا 10 كيس,194C15,امبابة 1,227.719,0,227.719,1,0,2025,5
الجيزة,8801,سى اتش الفا 10 كيس,195C17,امبابة2,683.157,0,683.157,3,0,2025,5
الجيزة,8801,سى اتش الفا 10 كيس,231C11,بولاق الدكرور,455.438,0,455.438,2,0,2025,5
الجيزة,8801,سى اتش الفا 10 كيس,63C12,الجيزة,254.737,0,254.737,1,0,2025,5
الجيزة,8801,سى اتش الفا 10 كيس,81C13,الدقى/بين السريات,254.737,-254.737,0,0,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,194C15,امبابة 1,1350.875,0,1350.875,5,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,195C17,امبابة2,540.35,0,540.35,2,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,231C11,بولاق الدكرور,270.175,0,270.175,1,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,331C13,صفط اللبن,270.175,0,270.175,1,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,412C17,مسرح البالون/العجوزة,270.175,0,270.175,1,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,63C12,الجيزة,270.175,0,270.175,1,0,2025,5
الجيزة,20879,سى اتش الفا بلس 10 كيس,81C13,الدقى/بين السريات,540.35,0,540.35,2,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,180C12,المنيب,149.6,0,149.6,2,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,181C15,المهندسين,598.4,0,598.4,8,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,188C11,الهرم 2 / فيصل,224.4,0,224.4,3,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,188C13,الهرم 2 /فيصل,149.6,0,149.6,2,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,194C15,امبابة 1,1122,0,1122,15,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,195C17,امبابة2,598.4,0,598.4,8,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,195C9,امبابة 2,74.8,0,74.8,1,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,196C15,امبابة 3,74.8,0,74.8,1,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,231C11,بولاق الدكرور,822.8,0,822.8,11,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,28C11,ارض اللواء,523.6,0,523.6,7,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,331C13,صفط اللبن,74.8,0,74.8,1,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,412C17,مسرح البالون/العجوزة,3515.6,0,3515.6,47,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,412C9,مسرح البالون/العجوزة,374,0,374,5,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,63C12,الجيزة,598.4,0,598.4,8,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,81C13,الدقى/بين السريات,822.8,0,822.8,11,0,2025,5
الجيزة,6414,كيفين تك بلاستر 7 قطع,81C9,الدقي/بين السريات,374,0,374,5,0,2025,5
الجيزة 2,13167,جنجيجيل 20 مل,73C12,الحوامدية,1273.685,-1273.685,0,0,0,2025,5
الجيزة 2,8801,سى اتش الفا 10 كيس,115C14,الصف,1783.159,0,1783.159,7,0,2025,5
الجيزة 2,8801,سى اتش الفا 10 كيس,134C14,العياط/المتانية,254.737,0,254.737,1,0,2025,5
الجيزة 2,8801,سى اتش الفا 10 كيس,38C14,اطفيح,764.211,-764.211,0,0,0,2025,5
الجيزة 2,8801,سى اتش الفا 10 كيس,73C12,الحوامدية,254.737,0,254.737,1,0,2025,5
الجيزة 2,8801,سى اتش الفا 10 كيس,7C12,ابو النمرس,254.737,0,254.737,1,0,2025,5
الجيزة 2,20879,سى اتش الفا بلس 10 كيس,134C14,العياط/المتانية,810.525,0,810.525,3,0,2025,5
الجيزة 2,20879,سى اتش الفا بلس 10 كيس,250C14,حلوان,270.175,0,270.175,1,0,2025,5
الجيزة 2,20879,سى اتش الفا بلس 10 كيس,38C14,اطفيح,810.525,0,810.525,3,0,2025,5
الجيزة 2,20879,سى اتش الفا بلس 10 كيس,54C14,البدرشين,270.175,0,270.175,1,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,115C14,الصف,374,0,374,5,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,134C14,العياط/المتانية,149.6,0,149.6,2,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,187C11,الهرم 1,299.2,0,299.2,4,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,188C11,الهرم 2 / فيصل,224.4,0,224.4,3,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,38C14,اطفيح,149.6,0,149.6,2,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,54C14,البدرشين,299.2,0,299.2,4,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,73C12,الحوامدية,822.8,0,822.8,11,0,2025,5
الجيزة 2,6414,كيفين تك بلاستر 7 قطع,7C12,ابو النمرس,299.2,0,299.2,4,0,2025,5
الدقهلية 1,13167,جنجيجيل 20 مل,178A11,المنصورة,1528.422,0,1528.422,6,0,2025,5
الدقهلية 1,13167,جنجيجيل 20 مل,259A11,دكرنس,254.737,0,254.737,1,0,2025,5
الدقهلية 1,13167,جنجيجيل 20 مل,402A12,محلة دمنة,254.737,0,254.737,1,0,2025,5
الدقهلية 1,8801,سى اتش الفا 10 كيس,178A11,المنصورة,764.211,-254.737,509.474,2,0,2025,5
الدقهلية 1,8801,سى اتش الفا 10 كيس,337A11,طلخا,254.737,0,254.737,1,0,2025,5
الدقهلية 1,8801,سى اتش الفا 10 كيس,402A12,محلة دمنة,254.737,0,254.737,1,0,2025,5
الدقهلية 1,20879,سى اتش الفا بلس 10 كيس,178A11,المنصورة,540.35,0,540.35,2,0,2025,5
الدقهلية 1,20879,سى اتش الفا بلس 10 كيس,337A11,طلخا,540.35,0,540.35,2,0,2025,5
الدقهلية 1,20879,سى اتش الفا بلس 10 كيس,452A11,نبروه,540.35,0,540.35,2,0,2025,5
الدقهلية 1,32059,فورتيبون 10 اكياس,178A11,المنصورة,6453.326,-293.333,6159.993,21,0,2025,5
الدقهلية 1,32059,فورتيبون 10 اكياس,259A11,دكرنس,879.999,0,879.999,3,0,2025,5
الدقهلية 1,32059,فورتيبون 10 اكياس,259A12,دكرنس,293.333,0,293.333,1,0,2025,5
الدقهلية 1,32059,فورتيبون 10 اكياس,339A11,طناح,293.333,0,293.333,1,0,2025,5
الدقهلية 1,32059,فورتيبون 10 اكياس,452A11,نبروه,879.999,0,879.999,3,0,2025,5
الدقهلية 1,6414,كيفين تك بلاستر 7 قطع,178A11,المنصورة,8676.8,0,8676.8,116,0,2025,5
الدقهلية 1,6414,كيفين تك بلاستر 7 قطع,259A11,دكرنس,299.2,0,299.2,4,0,2025,5
الدقهلية 1,6414,كيفين تك بلاستر 7 قطع,337A11,طلخا,2094.4,0,2094.4,28,0,2025,5
الدقهلية 1,6414,كيفين تك بلاستر 7 قطع,402A12,محلة دمنة,74.8,0,74.8,1,0,2025,5
الدقهلية 1,6414,كيفين تك بلاستر 7 قطع,452A11,نبروه,523.6,0,523.6,7,0,2025,5
الدقهلية 2,13167,جنجيجيل 20 مل,22A11,اجا,254.737,-254.737,0,0,0,2025,5
الدقهلية 2,13167,جنجيجيل 20 مل,435A11,ميت غمر,0,-254.737,-254.737,-1,,2025,5
الدقهلية 2,19252,جنجيجيل تيثينج 20 مل,22A11,اجا,879.999,0,879.999,3,0,2025,5
الدقهلية 2,13168,جنجيجيل غسول للفم 150 مل,22A11,اجا,270.175,0,270.175,1,0,2025,5
الدقهلية 2,8801,سى اتش الفا 10 كيس,101A11,السنبلاوين,254.737,0,254.737,1,0,2025,5
الدقهلية 2,8801,سى اتش الفا 10 كيس,435A11,ميت غمر,254.737,0,254.737,1,0,2025,5
الدقهلية 2,20879,سى اتش الفا بلس 10 كيس,435A11,ميت غمر,270.175,0,270.175,1,0,2025,5
الدقهلية 2,32059,فورتيبون 10 اكياس,101A11,السنبلاوين,293.333,0,293.333,1,0,2025,5
الدقهلية 2,32059,فورتيبون 10 اكياس,101A12,السنبلاوين,586.666,0,586.666,2,0,2025,5
الدقهلية 2,6414,كيفين تك بلاستر 7 قطع,101A11,السنبلاوين,224.4,0,224.4,3,0,2025,5
الدقهلية 2,6414,كيفين تك بلاستر 7 قطع,101A12,السنبلاوين,149.6,0,149.6,2,0,2025,5
الدقهلية 2,6414,كيفين تك بلاستر 7 قطع,178A11,المنصورة,149.6,0,149.6,2,0,2025,5
الدقهلية 2,6414,كيفين تك بلاستر 7 قطع,22A11,اجا,149.6,0,149.6,2,0,2025,5
الدقهلية 2,6414,كيفين تك بلاستر 7 قطع,435A11,ميت غمر,1346.4,0,1346.4,18,0,2025,5
الدقهلية 3,13167,جنجيجيل 20 مل,259A11,دكرنس,764.211,-254.737,509.474,2,0,2025,5
الدقهلية 3,19252,جنجيجيل تيثينج 20 مل,175A12,المنزلة,293.333,0,293.333,1,0,2025,5
الدقهلية 3,13168,جنجيجيل غسول للفم 150 مل,259A11,دكرنس,270.175,-270.175,0,0,0,2025,5
الدقهلية 3,8801,سى اتش الفا 10 كيس,175A12,المنزلة,254.737,0,254.737,1,0,2025,5
الدقهلية 3,8801,سى اتش الفا 10 كيس,259A11,دكرنس,254.737,0,254.737,1,0,2025,5
الدقهلية 3,8801,سى اتش الفا 10 كيس,262A13,دمياط,254.737,0,254.737,1,0,2025,5
الدقهلية 3,20879,سى اتش الفا بلس 10 كيس,175A12,المنزلة,540.35,0,540.35,2,0,2025,5
الدقهلية 3,20879,سى اتش الفا بلس 10 كيس,259A11,دكرنس,810.525,0,810.525,3,0,2025,5
الدقهلية 3,20879,سى اتش الفا بلس 10 كيس,323A12,شربين,270.175,-270.175,0,0,0,2025,5
الدقهلية 3,20879,سى اتش الفا بلس 10 كيس,432A12,منية النصر,810.525,0,810.525,3,0,2025,5
الدقهلية 3,32059,فورتيبون 10 اكياس,175A12,المنزلة,293.333,0,293.333,1,0,2025,5
الدقهلية 3,32059,فورتيبون 10 اكياس,259A11,دكرنس,2639.997,0,2639.997,9,0,2025,5
الدقهلية 3,32059,فورتيبون 10 اكياس,259A12,دكرنس,1466.665,0,1466.665,5,0,2025,5
الدقهلية 3,32059,فورتيبون 10 اكياس,323A12,شربين,586.666,0,586.666,2,0,2025,5
الدقهلية 3,32059,فورتيبون 10 اكياس,339A11,طناح,586.666,0,586.666,2,0,2025,5
الدقهلية 3,32059,فورتيبون 10 اكياس,432A12,منية النصر,1759.998,0,1759.998,6,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,175A12,المنزلة,1346.4,0,1346.4,18,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,220A11,بلقاس,523.6,0,523.6,7,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,259A11,دكرنس,4862,0,4862,65,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,259A12,دكرنس,74.8,0,74.8,1,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,323A12,شربين,1421.2,0,1421.2,19,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,339A12,طناح,74.8,0,74.8,1,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,432A12,منية النصر,74.8,0,74.8,1,0,2025,5
الدقهلية 3,6414,كيفين تك بلاستر 7 قطع,61A12,الجمالية,673.2,0,673.2,9,0,2025,5
الشرقية 1,13167,جنجيجيل 20 مل,93C2,الزقازيق,509.474,0,509.474,2,0,2025,5
الشرقية 1,19252,جنجيجيل تيثينج 20 مل,93C2,الزقازيق,293.333,0,293.333,1,0,2025,5
الشرقية 1,8801,سى اتش الفا 10 كيس,456C2,هيها,254.737,0,254.737,1,0,2025,5
الشرقية 1,8801,سى اتش الفا 10 كيس,93C2,الزقازيق,764.211,-254.737,509.474,2,0,2025,5
الشرقية 1,32059,فورتيبون 10 اكياس,93C2,الزقازيق,586.666,0,586.666,2,0,2025,5
الشرقية 1,6414,كيفين تك بلاستر 7 قطع,216C7,بلبيس,74.8,0,74.8,1,0,2025,5
الشرقية 1,6414,كيفين تك بلاستر 7 قطع,267C2,ديرب نجم,673.2,0,673.2,9,0,2025,5
الشرقية 1,6414,كيفين تك بلاستر 7 قطع,93C2,الزقازيق,4488,-74.8,4413.2,59,0,2025,5
الشرقية 2,19252,جنجيجيل تيثينج 20 مل,66C2,الحسينية,586.666,0,586.666,2,0,2025,5
الشرقية 2,8801,سى اتش الفا 10 كيس,19C2,ابوكبير,1018.948,0,1018.948,4,0,2025,5
الشرقية 2,8801,سى اتش الفا 10 كيس,359C2,فاقوس,764.211,0,764.211,3,0,2025,5
الشرقية 2,8801,سى اتش الفا 10 كيس,66C2,الحسينية,254.737,0,254.737,1,0,2025,5
الشرقية 2,32059,فورتيبون 10 اكياس,387C2,كفرصقر,1173.332,0,1173.332,4,0,2025,5
الشرقية 2,6414,كيفين تك بلاستر 7 قطع,19C2,ابوكبير,224.4,0,224.4,3,0,2025,5
الشرقية 2,6414,كيفين تك بلاستر 7 قطع,267C2,ديرب نجم,149.6,0,149.6,2,0,2025,5
الشرقية 2,6414,كيفين تك بلاستر 7 قطع,359C2,فاقوس,224.4,0,224.4,3,0,2025,5
الشرقية 2,6414,كيفين تك بلاستر 7 قطع,387C2,كفرصقر,748,0,748,10,0,2025,5
الشرقية 2,6414,كيفين تك بلاستر 7 قطع,456C2,هيها,598.4,0,598.4,8,0,2025,5
الشرقية 2,6414,كيفين تك بلاستر 7 قطع,66C2,الحسينية,448.8,0,448.8,6,0,2025,5
الشرقية 3,13167,جنجيجيل 20 مل,431C2,منيا القمح,254.737,0,254.737,1,0,2025,5
الشرقية 3,8801,سى اتش الفا 10 كيس,216C7,بلبيس,254.737,0,254.737,1,0,2025,5
الشرقية 3,8801,سى اتش الفا 10 كيس,431C2,منيا القمح,254.737,0,254.737,1,0,2025,5
الشرقية 3,20879,سى اتش الفا بلس 10 كيس,119C7,العاشر من رمضان,270.175,0,270.175,1,0,2025,5
الشرقية 3,20879,سى اتش الفا بلس 10 كيس,146C2,القرين,270.175,0,270.175,1,0,2025,5
الشرقية 3,20879,سى اتش الفا بلس 10 كيس,93C2,الزقازيق,540.35,0,540.35,2,0,2025,5
الشرقية 3,20879,سى اتش الفا بلس 10 كيس,9C2,ابو حماد,1080.7,-1080.7,0,0,0,2025,5
الشرقية 3,32059,فورتيبون 10 اكياس,119C7,العاشر من رمضان,1173.332,0,1173.332,4,0,2025,5
الشرقية 3,32059,فورتيبون 10 اكياس,93C2,الزقازيق,293.333,0,293.333,1,0,2025,5
الشرقية 3,6414,كيفين تك بلاستر 7 قطع,216C7,بلبيس,1047.2,0,1047.2,14,0,2025,5
الشرقية 3,6414,كيفين تك بلاستر 7 قطع,415C2,مشتول السوق,374,0,374,5,0,2025,5
الشرقية 3,6414,كيفين تك بلاستر 7 قطع,431C2,منيا القمح,224.4,0,224.4,3,0,2025,5
الشرقية 3,6414,كيفين تك بلاستر 7 قطع,93C2,الزقازيق,374,0,374,5,0,2025,5
الشرقية 3,6414,كيفين تك بلاستر 7 قطع,9C2,ابو حماد,523.6,0,523.6,7,0,2025,5
الغربية 1,13167,جنجيجيل 20 مل,341A9,طنطا,254.737,0,254.737,1,0,2025,5
الغربية 1,19252,جنجيجيل تيثينج 20 مل,341A9,طنطا,586.666,0,586.666,2,0,2025,5
الغربية 1,13168,جنجيجيل غسول للفم 150 مل,341A9,طنطا,540.35,-270.175,270.175,1,0,2025,5
الغربية 1,8801,سى اتش الفا 10 كيس,341A9,طنطا,1018.948,0,1018.948,4,0,2025,5
الغربية 1,20879,سى اتش الفا بلس 10 كيس,102A9,السنطة,540.35,-540.35,0,0,0,2025,5
الغربية 1,20879,سى اتش الفا بلس 10 كيس,341A9,طنطا,1621.05,0,1621.05,6,0,2025,5
الغربية 1,32059,فورتيبون 10 اكياس,341A9,طنطا,1173.332,0,1173.332,4,0,2025,5
الغربية 1,6414,كيفين تك بلاستر 7 قطع,102A9,السنطة,224.4,0,224.4,3,0,2025,5
الغربية 1,6414,كيفين تك بلاستر 7 قطع,341A9,طنطا,5684.8,-374,5310.8,71,0,2025,5
الغربية 1,6414,كيفين تك بلاستر 7 قطع,378A9,كفرالزيات,74.8,0,74.8,1,0,2025,5
الغربية 2,13167,جنجيجيل 20 مل,158A10,المحلة الكبري,254.737,0,254.737,1,0,2025,5
الغربية 2,13167,جنجيجيل 20 مل,296A10,سمنود,254.737,0,254.737,1,0,2025,5
الغربية 2,8801,سى اتش الفا 10 كيس,158A10,المحلة الكبري,764.211,-509.474,254.737,1,0,2025,5
الغربية 2,8801,سى اتش الفا 10 كيس,296A10,سمنود,254.737,0,254.737,1,0,2025,5
الغربية 2,20879,سى اتش الفا بلس 10 كيس,158A10,المحلة الكبري,1350.875,0,1350.875,5,0,2025,5
الغربية 2,20879,سى اتش الفا بلس 10 كيس,296A10,سمنود,270.175,0,270.175,1,0,2025,5
الغربية 2,32059,فورتيبون 10 اكياس,296A10,سمنود,586.666,0,586.666,2,0,2025,5
الغربية 2,6414,كيفين تك بلاستر 7 قطع,158A10,المحلة الكبري,448.8,0,448.8,6,0,2025,5
الغربية 2,6414,كيفين تك بلاستر 7 قطع,296A10,سمنود,1122,0,1122,15,0,2025,5
الغربية 3,19252,جنجيجيل تيثينج 20 مل,365A10,قطور,1173.332,-879.999,293.333,1,0,2025,5
الغربية 3,19252,جنجيجيل تيثينج 20 مل,378A9,كفرالزيات,293.333,0,293.333,1,0,2025,5
الغربية 3,8801,سى اتش الفا 10 كيس,214A10,بسيون,764.211,0,764.211,3,0,2025,5
الغربية 3,8801,سى اتش الفا 10 كيس,378A9,كفرالزيات,254.737,0,254.737,1,0,2025,5
الغربية 3,20879,سى اتش الفا بلس 10 كيس,214A10,بسيون,270.175,0,270.175,1,0,2025,5
الغربية 3,20879,سى اتش الفا بلس 10 كيس,366U7,قفط,540.35,0,540.35,2,0,2025,5
الغربية 3,20879,سى اتش الفا بلس 10 كيس,378A9,كفرالزيات,540.35,0,540.35,2,0,2025,5
الغربية 3,6414,كيفين تك بلاستر 7 قطع,214A10,بسيون,224.4,0,224.4,3,0,2025,5
الغربية 3,6414,كيفين تك بلاستر 7 قطع,279A10,زفتى,74.8,0,74.8,1,0,2025,5
الغربية 3,6414,كيفين تك بلاستر 7 قطع,341A9,طنطا,149.6,0,149.6,2,0,2025,5
الغربية 3,6414,كيفين تك بلاستر 7 قطع,365A10,قطور,224.4,0,224.4,3,0,2025,5
الغربية 3,6414,كيفين تك بلاستر 7 قطع,378A9,كفرالزيات,374,0,374,5,0,2025,5
الغربية 3,6414,كيفين تك بلاستر 7 قطع,395A7,كوم حمادة,149.6,0,149.6,2,0,2025,5
الفيوم,13167,جنجيجيل 20 مل,143U2,الفيوم,764.211,0,764.211,3,0,2025,5
الفيوم,13168,جنجيجيل غسول للفم 150 مل,143U2,الفيوم,810.525,0,810.525,3,0,2025,5
الفيوم,8801,سى اتش الفا 10 كيس,143U2,الفيوم,764.211,0,764.211,3,0,2025,5
الفيوم,8801,سى اتش الفا 10 كيس,304U2,سنورس,1018.948,0,1018.948,4,0,2025,5
الفيوم,8801,سى اتش الفا 10 كيس,333U2,طامية,254.737,0,254.737,1,0,2025,5
الفيوم,8801,سى اتش الفا 10 كيس,3U2,ابشواى,509.474,0,509.474,2,0,2025,5
الفيوم,20879,سى اتش الفا بلس 10 كيس,143U2,الفيوم,1350.875,0,1350.875,5,0,2025,5
الفيوم,20879,سى اتش الفا بلس 10 كيس,37U2,اطسا,270.175,0,270.175,1,0,2025,5
الفيوم,20879,سى اتش الفا بلس 10 كيس,3U2,ابشواى,540.35,0,540.35,2,0,2025,5
الفيوم,32059,فورتيبون 10 اكياس,333U2,طامية,293.333,0,293.333,1,0,2025,5
الفيوم,32059,فورتيبون 10 اكياس,37U2,اطسا,586.666,0,586.666,2,0,2025,5
الفيوم,32059,فورتيبون 10 اكياس,3U2,ابشواى,293.333,0,293.333,1,0,2025,5
الفيوم,6414,كيفين تك بلاستر 7 قطع,143U2,الفيوم,3515.6,0,3515.6,47,0,2025,5
الفيوم,6414,كيفين تك بلاستر 7 قطع,304U2,سنورس,2019.6,0,2019.6,27,0,2025,5
الفيوم,6414,كيفين تك بلاستر 7 قطع,333U2,طامية,1122,0,1122,15,0,2025,5
الفيوم,6414,كيفين تك بلاستر 7 قطع,37U2,اطسا,224.4,0,224.4,3,0,2025,5
الفيوم,6414,كيفين تك بلاستر 7 قطع,3U2,ابشواى,374,0,374,5,0,2025,5
القليوبية 1,8801,سى اتش الفا 10 كيس,222C3,بنها,254.737,0,254.737,1,0,2025,5
القليوبية 1,8801,سى اتش الفا 10 كيس,344C3,طوخ,764.211,-254.737,509.474,2,0,2025,5
القليوبية 1,20879,سى اتش الفا بلس 10 كيس,222C3,بنها,1350.875,0,1350.875,5,0,2025,5
القليوبية 1,32059,فورتيبون 10 اكياس,222C3,بنها,2933.33,-293.333,2639.997,9,0,2025,5
القليوبية 1,32059,فورتيبون 10 اكياس,344C3,طوخ,293.333,0,293.333,1,0,2025,5
القليوبية 1,32059,فورتيبون 10 اكياس,386C3,كفرشكر,1466.665,0,1466.665,5,0,2025,5
القليوبية 1,6414,كيفين تك بلاستر 7 قطع,222C3,بنها,598.4,0,598.4,8,0,2025,5
القليوبية 1,6414,كيفين تك بلاستر 7 قطع,344C3,طوخ,224.4,0,224.4,3,0,2025,5
القليوبية 1,6414,كيفين تك بلاستر 7 قطع,386C3,كفرشكر,748,0,748,10,0,2025,5
القليوبية 2,13167,جنجيجيل 20 مل,323C3,شبين القناطر,764.211,0,764.211,3,0,2025,5
القليوبية 2,13167,جنجيجيل 20 مل,369C3,قليوب,254.737,0,254.737,1,0,2025,5
القليوبية 2,13167,جنجيجيل 20 مل,436C3,ميت كنانة,254.737,0,254.737,1,0,2025,5
القليوبية 2,19252,جنجيجيل تيثينج 20 مل,150C3,القناطرالخيرية,293.333,0,293.333,1,0,2025,5
القليوبية 2,19252,جنجيجيل تيثينج 20 مل,369C3,قليوب,293.333,-293.333,0,0,0,2025,5
القليوبية 2,19252,جنجيجيل تيثينج 20 مل,436C3,ميت كنانة,293.333,-293.333,0,0,0,2025,5
القليوبية 2,8801,سى اتش الفا 10 كيس,150C3,القناطرالخيرية,254.737,0,254.737,1,0,2025,5
القليوبية 2,8801,سى اتش الفا 10 كيس,323C3,شبين القناطر,254.737,0,254.737,1,0,2025,5
القليوبية 2,8801,سى اتش الفا 10 كيس,369C3,قليوب,1528.422,-254.737,1273.685,5,0,2025,5
